label,L_x0,L_y0,L_z0,L_x1,L_y1,L_z1,L_x2,L_y2,L_z2,L_x3,L_y3,L_z3,L_x4,L_y4,L_z4,L_x5,L_y5,L_z5,L_x6,L_y6,L_z6,L_x7,L_y7,L_z7,L_x8,L_y8,L_z8,L_x9,L_y9,L_z9,L_x10,L_y10,L_z10,L_x11,L_y11,L_z11,L_x12,L_y12,L_z12,L_x13,L_y13,L_z13,L_x14,L_y14,L_z14,L_x15,L_y15,L_z15,L_x16,L_y16,L_z16,L_x17,L_y17,L_z17,L_x18,L_y18,L_z18,L_x19,L_y19,L_z19,L_x20,L_y20,L_z20,R_x0,R_y0,R_z0,R_x1,R_y1,R_z1,R_x2,R_y2,R_z2,R_x3,R_y3,R_z3,R_x4,R_y4,R_z4,R_x5,R_y5,R_z5,R_x6,R_y6,R_z6,R_x7,R_y7,R_z7,R_x8,R_y8,R_z8,R_x9,R_y9,R_z9,R_x10,R_y10,R_z10,R_x11,R_y11,R_z11,R_x12,R_y12,R_z12,R_x13,R_y13,R_z13,R_x14,R_y14,R_z14,R_x15,R_y15,R_z15,R_x16,R_y16,R_z16,R_x17,R_y17,R_z17,R_x18,R_y18,R_z18,R_x19,R_y19,R_z19,R_x20,R_y20,R_z20,L_xshoulder,L_yshoulder,L_zshoulder,L_xelbow,L_yelbow,L_zelbow,L_xwrist,L_ywrist,L_zwrist,R_xshoulder,R_yshoulder,R_zshoulder,R_xelbow,R_yelbow,R_zelbow,R_xwrist,R_ywrist,R_zwrist
X01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3547096848487854,0.8718068599700928,3.060764015572204e-07,0.41839465498924255,0.8409674167633057,0.010095251724123955,0.44596171379089355,0.7958301901817322,-0.005452921614050865,0.4697389602661133,0.7577277421951294,-0.028004249557852745,0.4772438406944275,0.7261301875114441,-0.050292015075683594,0.3804967403411865,0.6800566911697388,-0.015789587050676346,0.39104416966438293,0.6002663373947144,-0.044460952281951904,0.42561691999435425,0.5635641813278198,-0.055481985211372375,0.45405304431915283,0.5526462197303772,-0.05877404659986496,0.3676987886428833,0.6885208487510681,-0.03801243379712105,0.45786821842193604,0.6569405198097229,-0.07097605615854263,0.46173393726348877,0.7216618061065674,-0.06538684666156769,0.44354256987571716,0.7459844350814819,-0.05125832557678223,0.36756646633148193,0.7161022424697876,-0.06089383736252785,0.45992618799209595,0.7278302907943726,-0.09169580042362213,0.45197904109954834,0.7812338471412659,-0.07680939882993698,0.42510244250297546,0.7863876819610596,-0.05897923558950424,0.3752274215221405,0.7517327666282654,-0.08255671709775925,0.4473375678062439,0.7684937715530396,-0.09580306708812714,0.44250237941741943,0.8077023029327393,-0.07952331006526947,0.41708022356033325,0.8119003176689148,-0.06424856930971146,0.8158510327339172,1.0342910289764404,-0.6062009334564209,0.0,0.0,0.0,0.0,0.0,0.0,0.3852660357952118,1.0394206047058105,-0.48388057947158813,0.1914888322353363,1.2607585191726685,-1.3611968755722046,0.3518434464931488,0.8489329814910889,-2.2408926486968994
X01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3407596945762634,0.8949765563011169,1.1154730117368672e-07,0.410833477973938,0.8562041521072388,0.006728393491357565,0.439749538898468,0.7998058199882507,-0.0049145398661494255,0.46478432416915894,0.7571024298667908,-0.023931900039315224,0.4781070649623871,0.7264174818992615,-0.0423436239361763,0.3792760670185089,0.6827783584594727,-0.00683851120993495,0.39282259345054626,0.5967742204666138,-0.031700290739536285,0.42653146386146545,0.5586212277412415,-0.04387003183364868,0.45465290546417236,0.5427293181419373,-0.05016579106450081,0.3667040467262268,0.6912165880203247,-0.02648785710334778,0.4583854675292969,0.6602853536605835,-0.059234488755464554,0.4595353901386261,0.7174972295761108,-0.061723824590444565,0.436162531375885,0.7349367737770081,-0.05541617050766945,0.36589518189430237,0.7154441475868225,-0.04699074849486351,0.45829764008522034,0.7220408320426941,-0.07410328090190887,0.44886717200279236,0.7717785239219666,-0.064140684902668,0.422805517911911,0.7795259356498718,-0.051639992743730545,0.37381699681282043,0.7508916258811951,-0.0676264837384224,0.444346159696579,0.7642397284507751,-0.0790552869439125,0.4402669668197632,0.8002783060073853,-0.06774158775806427,0.41993987560272217,0.8060120344161987,-0.05659746378660202,0.815863311290741,1.0369545221328735,-0.23888544738292694,0.0,0.0,0.0,0.0,0.0,0.0,0.3853638172149658,1.046059012413025,-0.2055414468050003,0.18898020684719086,1.2964943647384644,-1.0876185894012451,0.35233214497566223,0.8566192984580994,-1.949713110923767
X01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33752280473709106,0.9046788811683655,6.174484923349155e-08,0.41070035099983215,0.8560012578964233,0.011871346272528172,0.4426901042461395,0.7916659116744995,0.002625233493745327,0.46642711758613586,0.7477595806121826,-0.014738146215677261,0.4777943193912506,0.7159582376480103,-0.031178340315818787,0.38114839792251587,0.6773005127906799,-0.0009933351539075375,0.39819419384002686,0.5901262164115906,-0.02041967399418354,0.4328608214855194,0.5531117916107178,-0.028705650940537453,0.4618733823299408,0.5391764640808105,-0.03284589201211929,0.3682320713996887,0.6866249442100525,-0.022244857624173164,0.4593542218208313,0.6664051413536072,-0.05026138573884964,0.459547221660614,0.7236452698707581,-0.051483143121004105,0.4374702274799347,0.7403515577316284,-0.04543875902891159,0.36800670623779297,0.7119410634040833,-0.0436103492975235,0.4607272446155548,0.7237484455108643,-0.06528565287590027,0.4527059495449066,0.7722763419151306,-0.05476938188076019,0.42901238799095154,0.7806172370910645,-0.04367196559906006,0.37816792726516724,0.7473227381706238,-0.06489580124616623,0.44872331619262695,0.7656206488609314,-0.07266022264957428,0.4441700279712677,0.8026980757713318,-0.06128515675663948,0.42474365234375,0.8094683289527893,-0.05108529329299927,0.816097617149353,1.0379643440246582,-0.2639690637588501,0.0,0.0,0.0,0.0,0.0,0.0,0.3832107186317444,1.0469921827316284,-0.13495789468288422,0.18897584080696106,1.293821930885315,-1.0368897914886475,0.35272103548049927,0.8595288991928101,-1.9033176898956299
X01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354669988155365,0.8757888078689575,2.2763505569400877e-07,0.41723141074180603,0.8492106199264526,0.004068335052579641,0.4459496736526489,0.7970795631408691,-0.009144015610218048,0.4703370928764343,0.7568747401237488,-0.028039447963237762,0.48381543159484863,0.7292773723602295,-0.046216875314712524,0.38610607385635376,0.6770759224891663,-0.01579156704246998,0.39700058102607727,0.5927761793136597,-0.04267227649688721,0.4313541054725647,0.5548553466796875,-0.054322876036167145,0.4573976695537567,0.5403371453285217,-0.05894747003912926,0.37181562185287476,0.6817397475242615,-0.03374280408024788,0.46186497807502747,0.6556230783462524,-0.06683965027332306,0.4639850854873657,0.7169685959815979,-0.06535767763853073,0.4427541494369507,0.7354259490966797,-0.05480960011482239,0.3697330951690674,0.7076423764228821,-0.05245238170027733,0.4615355134010315,0.721345841884613,-0.08399709314107895,0.4535645544528961,0.7722508907318115,-0.07261869311332703,0.42731449007987976,0.775793731212616,-0.056986887007951736,0.3755194842815399,0.7458314299583435,-0.07054564356803894,0.4468812942504883,0.7621462941169739,-0.08516976237297058,0.44363081455230713,0.800560474395752,-0.07127667963504791,0.4210706949234009,0.8050338625907898,-0.057271406054496765,0.8134163618087769,1.0387325286865234,-0.297576904296875,0.0,0.0,0.0,0.0,0.0,0.0,0.3804001212120056,1.0470328330993652,-0.15489020943641663,0.18811079859733582,1.2917195558547974,-1.0039294958114624,0.3534189462661743,0.8598137497901917,-1.8295528888702393
X01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3388301730155945,0.8973961472511292,6.35970707207889e-08,0.40887853503227234,0.8539058566093445,0.009448179975152016,0.4396704137325287,0.7935833930969238,-0.0009569863323122263,0.46585866808891296,0.7505900859832764,-0.018939610570669174,0.4797396957874298,0.7209747433662415,-0.03630422428250313,0.381105899810791,0.6793120503425598,-0.004923949483782053,0.3981781005859375,0.5928491950035095,-0.02698587253689766,0.4321569800376892,0.5558209419250488,-0.03786187991499901,0.46101266145706177,0.5398699641227722,-0.04384816065430641,0.36837342381477356,0.6879981160163879,-0.024902723729610443,0.4623514413833618,0.6681690812110901,-0.05396692082285881,0.46138107776641846,0.7244963645935059,-0.05555855855345726,0.4375869333744049,0.7394698262214661,-0.05015254020690918,0.3676323890686035,0.7139075994491577,-0.045275185257196426,0.4622645676136017,0.7260511517524719,-0.0678790882229805,0.4516162574291229,0.7732067704200745,-0.0575125515460968,0.4262409806251526,0.7793445587158203,-0.04649339243769646,0.37611517310142517,0.7501322627067566,-0.06573599576950073,0.44793662428855896,0.7666311860084534,-0.07360506057739258,0.44266149401664734,0.8019264340400696,-0.06203373149037361,0.4221050441265106,0.8069971799850464,-0.05174323916435242,0.8118443489074707,1.039193034172058,-0.31498071551322937,0.0,0.0,0.0,0.0,0.0,0.0,0.3775782585144043,1.0481539964675903,-0.17902760207653046,0.18162843585014343,1.2902570962905884,-1.057145357131958,0.3536858856678009,0.858981192111969,-1.959172248840332
X01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3482717275619507,0.8715835809707642,1.4825789662609168e-07,0.41583865880966187,0.8437817692756653,0.005742456763982773,0.4470103085041046,0.7942384481430054,-0.006477375980466604,0.47160351276397705,0.7555319666862488,-0.024671535938978195,0.48038405179977417,0.7228937745094299,-0.04214305803179741,0.3836238384246826,0.6764046549797058,-0.014297401532530785,0.39728930592536926,0.5942774415016174,-0.040919072926044464,0.4322991967201233,0.5563845634460449,-0.05250599607825279,0.4610379934310913,0.5401760935783386,-0.057239830493927,0.3711814880371094,0.6847383379936218,-0.03393927589058876,0.46310779452323914,0.6581052541732788,-0.06612085551023483,0.46354761719703674,0.7187833189964294,-0.06449159979820251,0.442557156085968,0.73586505651474,-0.05462401360273361,0.36984649300575256,0.7113734483718872,-0.05450397729873657,0.4636785686016083,0.7259196639060974,-0.08419055491685867,0.45356565713882446,0.7754297256469727,-0.07163581252098083,0.42599567770957947,0.7772685885429382,-0.056302182376384735,0.37640437483787537,0.7499662637710571,-0.07477857917547226,0.4472927749156952,0.7632316946983337,-0.08811337500810623,0.4446237087249756,0.7992575764656067,-0.07376741617918015,0.42286741733551025,0.8038759231567383,-0.060099631547927856,0.8118877410888672,1.039123296737671,-0.312933087348938,0.0,0.0,0.0,0.0,0.0,0.0,0.3778443932533264,1.0485539436340332,-0.10395624488592148,0.18059362471103668,1.289899468421936,-0.9415857195854187,0.35575801134109497,0.8544931411743164,-1.7910054922103882
X01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3429659605026245,0.8946117162704468,9.415717272531765e-08,0.409092515707016,0.8570743203163147,0.00582931051030755,0.44007474184036255,0.7987461090087891,-0.006519943475723267,0.46700093150138855,0.755490243434906,-0.025793330743908882,0.48064878582954407,0.7194205522537231,-0.04424252361059189,0.38100194931030273,0.679813027381897,-0.009196248836815357,0.39918169379234314,0.5921959280967712,-0.03391299396753311,0.4344513714313507,0.5554925203323364,-0.04582327976822853,0.46339285373687744,0.5403720736503601,-0.051693469285964966,0.36794328689575195,0.6874300241470337,-0.02783728763461113,0.46220502257347107,0.6681066155433655,-0.05965622514486313,0.46028709411621094,0.7254561185836792,-0.061480890959501266,0.4351683259010315,0.7393149733543396,-0.05518149212002754,0.3670748770236969,0.7125796675682068,-0.047189366072416306,0.4617499113082886,0.7252747416496277,-0.07389453798532486,0.45102572441101074,0.7753345966339111,-0.0633237287402153,0.42487433552742004,0.7811883687973022,-0.0506913922727108,0.3753707706928253,0.749036431312561,-0.0666625127196312,0.4470994472503662,0.7667562365531921,-0.07786685973405838,0.44090646505355835,0.8051470518112183,-0.0658404529094696,0.41889676451683044,0.8105998039245605,-0.0541653074324131,0.8119075894355774,1.0389920473098755,-0.29823949933052063,0.0,0.0,0.0,0.0,0.0,0.0,0.3804745078086853,1.0485799312591553,-0.05592649057507515,0.18183431029319763,1.2847657203674316,-0.8414880633354187,0.3580154478549957,0.8519784808158875,-1.6208741664886475
X01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35190722346305847,0.8769118189811707,1.7890143055865337e-07,0.41725873947143555,0.8447777032852173,0.004295057151466608,0.44811779260635376,0.7933311462402344,-0.008545822463929653,0.4723535180091858,0.7536459565162659,-0.027337945997714996,0.4773186147212982,0.7230277061462402,-0.045001424849033356,0.3852597773075104,0.6753883361816406,-0.013403624296188354,0.39862558245658875,0.5919217467308044,-0.0415358766913414,0.43508604168891907,0.5540891289710999,-0.05451967939734459,0.46395716071128845,0.538659930229187,-0.06001042202115059,0.37070873379707336,0.6821428537368774,-0.03294515609741211,0.4625210762023926,0.6605188250541687,-0.06678269058465958,0.46313583850860596,0.7226199507713318,-0.0660988911986351,0.4416423738002777,0.7399102449417114,-0.056420158594846725,0.3682618737220764,0.708523154258728,-0.05381708964705467,0.46150490641593933,0.7244176268577576,-0.08607827872037888,0.4523291289806366,0.77691251039505,-0.07373077422380447,0.42470258474349976,0.7802528142929077,-0.05756766349077225,0.37340718507766724,0.7480161190032959,-0.07451031357049942,0.4460730254650116,0.7652734518051147,-0.08967510610818863,0.44193214178085327,0.8026372790336609,-0.07522498816251755,0.41680780053138733,0.8067018985748291,-0.060986630618572235,0.8119568824768066,1.0410634279251099,-0.2583118975162506,0.0,0.0,0.0,0.0,0.0,0.0,0.3805232346057892,1.0486048460006714,-0.09143827855587006,0.18209798634052277,1.2752878665924072,-0.9176777601242065,0.35928875207901,0.8514537215232849,-1.7042295932769775
X01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33944058418273926,0.8972080945968628,7.502504217882233e-08,0.40893837809562683,0.8557537198066711,0.006489688064903021,0.4393064081668854,0.7958210110664368,-0.0052057052962481976,0.4651319682598114,0.7524717450141907,-0.024159209802746773,0.48044610023498535,0.7202101945877075,-0.0422171875834465,0.3807574510574341,0.6784696578979492,-0.006027665920555592,0.39916110038757324,0.5914170742034912,-0.02981295809149742,0.43398231267929077,0.554286539554596,-0.041181016713380814,0.4629640281200409,0.5384729504585266,-0.04720131307840347,0.3680318295955658,0.6860951781272888,-0.02513226307928562,0.4634293019771576,0.6655330657958984,-0.05727609246969223,0.46188119053840637,0.7252779603004456,-0.05958262458443642,0.4369370937347412,0.7401356101036072,-0.05351661518216133,0.3679044842720032,0.7114184498786926,-0.04501752927899361,0.46364232897758484,0.7248497605323792,-0.07120785862207413,0.4525156021118164,0.7760387063026428,-0.061163898557424545,0.42583346366882324,0.7821091413497925,-0.04908802732825279,0.3767942786216736,0.7477271556854248,-0.0651136189699173,0.44855955243110657,0.768072247505188,-0.07539530098438263,0.4421283006668091,0.8057458996772766,-0.0641181692481041,0.4200628995895386,0.80974280834198,-0.05330929905176163,0.8100597262382507,1.041070818901062,-0.28687724471092224,0.0,0.0,0.0,0.0,0.0,0.0,0.3804757595062256,1.0487757921218872,-0.08543433248996735,0.18220196664333344,1.2698830366134644,-0.902795135974884,0.3604174256324768,0.8499028086662292,-1.65561842918396
X01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3483602702617645,0.8756130337715149,1.6947906544828584e-07,0.4161844253540039,0.8463784456253052,0.00430265162140131,0.44808316230773926,0.7953657507896423,-0.010057182051241398,0.4719410538673401,0.7546835541725159,-0.030680205672979355,0.4785294532775879,0.7254883050918579,-0.05062185972929001,0.3854435384273529,0.6752402782440186,-0.013658702373504639,0.39786839485168457,0.5933133363723755,-0.04313008859753609,0.43427515029907227,0.5542230606079102,-0.05752362683415413,0.4634411334991455,0.5386704206466675,-0.06408081948757172,0.37072867155075073,0.6828681826591492,-0.03344336897134781,0.4616086483001709,0.6586466431617737,-0.06844747811555862,0.4640061855316162,0.7215145230293274,-0.06884483993053436,0.4426273703575134,0.7394719123840332,-0.05994223803281784,0.36864617466926575,0.7097810506820679,-0.0544760562479496,0.4619426727294922,0.7230339050292969,-0.08697176724672318,0.45349058508872986,0.7758273482322693,-0.07519367337226868,0.4252508580684662,0.7795297503471375,-0.0597650408744812,0.37441977858543396,0.748336911201477,-0.07532154768705368,0.4467259645462036,0.7663989067077637,-0.09092407673597336,0.44236719608306885,0.804267406463623,-0.07735921442508698,0.41745585203170776,0.8080358505249023,-0.0638451799750328,0.8087043762207031,1.041107416152954,-0.28732436895370483,0.0,0.0,0.0,0.0,0.0,0.0,0.3804587423801422,1.0489410161972046,-0.08321715146303177,0.18228891491889954,1.2657840251922607,-0.8969650268554688,0.36120879650115967,0.8484671711921692,-1.639754295349121
