label,L_x0,L_y0,L_z0,L_x1,L_y1,L_z1,L_x2,L_y2,L_z2,L_x3,L_y3,L_z3,L_x4,L_y4,L_z4,L_x5,L_y5,L_z5,L_x6,L_y6,L_z6,L_x7,L_y7,L_z7,L_x8,L_y8,L_z8,L_x9,L_y9,L_z9,L_x10,L_y10,L_z10,L_x11,L_y11,L_z11,L_x12,L_y12,L_z12,L_x13,L_y13,L_z13,L_x14,L_y14,L_z14,L_x15,L_y15,L_z15,L_x16,L_y16,L_z16,L_x17,L_y17,L_z17,L_x18,L_y18,L_z18,L_x19,L_y19,L_z19,L_x20,L_y20,L_z20,R_x0,R_y0,R_z0,R_x1,R_y1,R_z1,R_x2,R_y2,R_z2,R_x3,R_y3,R_z3,R_x4,R_y4,R_z4,R_x5,R_y5,R_z5,R_x6,R_y6,R_z6,R_x7,R_y7,R_z7,R_x8,R_y8,R_z8,R_x9,R_y9,R_z9,R_x10,R_y10,R_z10,R_x11,R_y11,R_z11,R_x12,R_y12,R_z12,R_x13,R_y13,R_z13,R_x14,R_y14,R_z14,R_x15,R_y15,R_z15,R_x16,R_y16,R_z16,R_x17,R_y17,R_z17,R_x18,R_y18,R_z18,R_x19,R_y19,R_z19,R_x20,R_y20,R_z20,L_xshoulder,L_yshoulder,L_zshoulder,L_xelbow,L_yelbow,L_zelbow,L_xwrist,L_ywrist,L_zwrist,R_xshoulder,R_yshoulder,R_zshoulder,R_xelbow,R_yelbow,R_zelbow,R_xwrist,R_ywrist,R_zwrist
T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24692071974277496,0.6781127452850342,-4.108061375518446e-07,0.29619506001472473,0.6200318336486816,-0.010743384249508381,0.32510778307914734,0.5528166890144348,-0.01241640467196703,0.3337715268135071,0.48768797516822815,-0.017933381721377373,0.34104305505752563,0.4388604164123535,-0.021229363977909088,0.32344168424606323,0.5162977576255798,0.017311373725533485,0.3429519534111023,0.4691203832626343,-0.008609896525740623,0.3325473666191101,0.5056936144828796,-0.026743024587631226,0.3206513226032257,0.5468369722366333,-0.03339143469929695,0.29173246026039124,0.5096012353897095,0.013872859999537468,0.3030734062194824,0.4455966353416443,-0.016343720257282257,0.2991134524345398,0.4974689483642578,-0.029073217883706093,0.29717183113098145,0.5493987202644348,-0.027880357578396797,0.260304719209671,0.5089268684387207,0.005262764170765877,0.2730312645435333,0.4737051725387573,-0.024929789826273918,0.27389347553253174,0.5305498242378235,-0.026307513937354088,0.27169549465179443,0.5779229998588562,-0.01588575355708599,0.22550077736377716,0.5156114101409912,-0.0044908965937793255,0.24272258579730988,0.48918434977531433,-0.021222367882728577,0.24940705299377441,0.5314722657203674,-0.016779616475105286,0.24874848127365112,0.5691326856613159,-0.006964974105358124,0.7675351500511169,0.7701302766799927,0.034703921526670456,0.0,0.0,0.0,0.942710280418396,1.2783650159835815,0.27053922414779663,0.40913552045822144,0.7326503992080688,-0.41751471161842346,0.19618810713291168,1.0513161420822144,-1.0783343315124512,0.24618367850780487,0.6778188347816467,-2.0214149951934814
T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24481521546840668,0.6646304130554199,-2.0791514998563798e-07,0.29856497049331665,0.6213160753250122,-0.016569698229432106,0.3232401907444,0.5524401664733887,-0.020289020612835884,0.32741639018058777,0.4818247854709625,-0.025752928107976913,0.339136004447937,0.42772138118743896,-0.028511201962828636,0.32405611872673035,0.5242232084274292,0.010902707464993,0.3459000587463379,0.4824301600456238,-0.018571924418210983,0.33510780334472656,0.5153784155845642,-0.03812332823872566,0.3192233443260193,0.5557540655136108,-0.044778235256671906,0.2925257682800293,0.5151647329330444,0.009484296664595604,0.30503618717193604,0.4516807496547699,-0.02300771325826645,0.3016658425331116,0.5022352933883667,-0.03606167808175087,0.29771852493286133,0.5530059337615967,-0.03515506535768509,0.258110910654068,0.5125435590744019,0.0023612454533576965,0.2712424397468567,0.472146213054657,-0.03281957283616066,0.2708655595779419,0.5345718264579773,-0.03238312527537346,0.26722317934036255,0.5815675258636475,-0.019781947135925293,0.2210472822189331,0.5161429047584534,-0.005961146671324968,0.24082031846046448,0.4833807945251465,-0.028184980154037476,0.2473582774400711,0.5274481773376465,-0.023244356736540794,0.24569427967071533,0.5612560510635376,-0.0120784817263484,0.7700549364089966,0.770011842250824,-0.008261586539447308,0.0,0.0,0.0,0.9423524737358093,1.2801871299743652,-0.00029885853291489184,0.4091363549232483,0.7326547503471375,-0.3869573473930359,0.19622863829135895,1.055374264717102,-0.9565518498420715,0.24406421184539795,0.6845260858535767,-1.8732101917266846
T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24498562514781952,0.6614640355110168,-1.8961378600579337e-07,0.2959154546260834,0.6224843859672546,-0.0172935388982296,0.3201614022254944,0.5520306825637817,-0.02125541679561138,0.3227919638156891,0.4820293188095093,-0.02642282471060753,0.3372809886932373,0.4298175573348999,-0.028774037957191467,0.3235945403575897,0.524145781993866,0.010891440324485302,0.34270378947257996,0.48606908321380615,-0.017839480191469193,0.3340401351451874,0.5177091360092163,-0.03661684691905975,0.31930139660835266,0.5563775897026062,-0.04276648536324501,0.29228582978248596,0.5137524604797363,0.010041192173957825,0.30341410636901855,0.45323196053504944,-0.021391192451119423,0.3004561960697174,0.5051431059837341,-0.033754050731658936,0.29599425196647644,0.5540821552276611,-0.032202061265707016,0.2579900026321411,0.5104878544807434,0.0034455128479748964,0.26938730478286743,0.47154271602630615,-0.03131585568189621,0.2699398696422577,0.5353781580924988,-0.031102806329727173,0.2662845253944397,0.5803016424179077,-0.018639633432030678,0.22122949361801147,0.5139327049255371,-0.004290957469493151,0.24004586040973663,0.4822034537792206,-0.02663617767393589,0.24663878977298737,0.5268077850341797,-0.0221805889159441,0.24520231783390045,0.5582161545753479,-0.011305687017738819,0.7690242528915405,0.7704638838768005,-0.001383477938361466,0.0,0.0,0.0,0.9372370839118958,1.2710051536560059,0.08993156254291534,0.4090847969055176,0.7328379154205322,-0.4218270182609558,0.19661444425582886,1.0567800998687744,-0.9626425504684448,0.2433927357196808,0.6886293292045593,-1.9178308248519897
T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24599279463291168,0.6633315086364746,-1.683634280880142e-07,0.29505929350852966,0.6264421343803406,-0.016329539939761162,0.3193025290966034,0.5536649823188782,-0.02017524093389511,0.32202959060668945,0.48398923873901367,-0.025256598368287086,0.3366081118583679,0.43218982219696045,-0.02795177884399891,0.3206641674041748,0.5234119892120361,0.009045233018696308,0.3389694392681122,0.48631352186203003,-0.019531356170773506,0.33326253294944763,0.5162845253944397,-0.03784026578068733,0.32063689827919006,0.5535933375358582,-0.043619439005851746,0.2896675169467926,0.5132336020469666,0.007546161767095327,0.30215659737586975,0.4518226087093353,-0.023599449545145035,0.3004981279373169,0.5032598376274109,-0.035424526780843735,0.2959141135215759,0.5521137118339539,-0.03341061621904373,0.2555620074272156,0.510399341583252,0.0006509255617856979,0.2683132588863373,0.47025394439697266,-0.03417551517486572,0.2691049873828888,0.5348494052886963,-0.033547986298799515,0.2650233507156372,0.5803254246711731,-0.020671280100941658,0.21894532442092896,0.5147123336791992,-0.007202737964689732,0.23816438019275665,0.48035991191864014,-0.029803447425365448,0.24519191682338715,0.5254747271537781,-0.024908024817705154,0.24367095530033112,0.5581952333450317,-0.013590309768915176,0.7690399885177612,0.7710124254226685,-0.01816895790398121,0.0,0.0,0.0,0.9351798295974731,1.2825788259506226,0.024726446717977524,0.4090348780155182,0.7336549758911133,-0.43034037947654724,0.1966567188501358,1.0594918727874756,-0.9964984655380249,0.24293887615203857,0.688781201839447,-1.904955267906189
T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24434709548950195,0.6621124744415283,-1.9811930940250022e-07,0.29376810789108276,0.6251938939094543,-0.01787172630429268,0.3183712065219879,0.5529694557189941,-0.022596566006541252,0.32047605514526367,0.4831777513027191,-0.028156450018286705,0.3333761990070343,0.4295680820941925,-0.0311750341206789,0.3207685649394989,0.5221889019012451,0.005453457590192556,0.34071677923202515,0.4840637445449829,-0.024124126881361008,0.3325318992137909,0.5160799026489258,-0.04273358732461929,0.31832119822502136,0.55532306432724,-0.048677489161491394,0.2891557812690735,0.51199871301651,0.004498844034969807,0.3009963035583496,0.4506913423538208,-0.027173273265361786,0.2986052334308624,0.5032252073287964,-0.03849751874804497,0.29418736696243286,0.55271315574646,-0.036274608224630356,0.2548068165779114,0.5096267461776733,-0.0019115073373541236,0.26644596457481384,0.4690020680427551,-0.03642402961850166,0.26773351430892944,0.5333053469657898,-0.03498458117246628,0.2644284665584564,0.5789357423782349,-0.021868744865059853,0.2180306315422058,0.5145817995071411,-0.0094856983050704,0.23656369745731354,0.4801466464996338,-0.03164738044142723,0.24371862411499023,0.5243015289306641,-0.026348333805799484,0.24212254583835602,0.5563473701477051,-0.014938248321413994,0.7690659761428833,0.7709479928016663,-0.005698977969586849,0.0,0.0,0.0,0.9345566034317017,1.299134612083435,0.0888480395078659,0.4089990258216858,0.7336233854293823,-0.42374420166015625,0.19671079516410828,1.0588996410369873,-1.0103700160980225,0.24228063225746155,0.6886358857154846,-1.9248573780059814
T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24265053868293762,0.661779522895813,-2.0487131280333415e-07,0.29293709993362427,0.625298261642456,-0.017707889899611473,0.3171190917491913,0.5517584681510925,-0.021827319636940956,0.318844735622406,0.48079922795295715,-0.026778042316436768,0.33246687054634094,0.4275873303413391,-0.02904132753610611,0.3209507465362549,0.5226802229881287,0.007102418225258589,0.33980223536491394,0.4839608669281006,-0.021597493439912796,0.3312622010707855,0.5156006217002869,-0.03961564227938652,0.31669148802757263,0.5541470050811768,-0.04520464316010475,0.2893211543560028,0.5125475525856018,0.006315499544143677,0.3002321124076843,0.4499906897544861,-0.024692010134458542,0.2978593111038208,0.5012029409408569,-0.035910069942474365,0.2933574616909027,0.5500929355621338,-0.033573977649211884,0.25473442673683167,0.5100888609886169,2.2204370907275006e-05,0.2657340168952942,0.46937623620033264,-0.034537553787231445,0.2667946517467499,0.5341724157333374,-0.03344414383172989,0.2634473145008087,0.5798404216766357,-0.02039894089102745,0.21781066060066223,0.5148232579231262,-0.007388044148683548,0.23623469471931458,0.4799191653728485,-0.029684213921427727,0.24291862547397614,0.5243009924888611,-0.02467302232980728,0.24132928252220154,0.5561161637306213,-0.013434648513793945,0.7691549062728882,0.7716009616851807,-0.004076817072927952,0.0,0.0,0.0,0.0,0.0,0.0,0.4089943468570709,0.7337822318077087,-0.3933858573436737,0.1971057951450348,1.0588445663452148,-0.9806134104728699,0.24169889092445374,0.6885603666305542,-1.9066212177276611
T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24248085916042328,0.6615123748779297,-2.181293581315913e-07,0.2915373146533966,0.6248461604118347,-0.018298616632819176,0.31638917326927185,0.5514598488807678,-0.02301969937980175,0.3179263770580292,0.4806056320667267,-0.028436128050088882,0.3309353291988373,0.4263976216316223,-0.030982887372374535,0.32280412316322327,0.5233127474784851,0.00570434145629406,0.34102052450180054,0.485414981842041,-0.023783568292856216,0.3311191499233246,0.5176233053207397,-0.042146775871515274,0.31534579396247864,0.556142270565033,-0.047921858727931976,0.29054346680641174,0.5126731991767883,0.0048152245581150055,0.30034831166267395,0.4515764117240906,-0.02626652643084526,0.2972187101840973,0.5037963390350342,-0.03697533160448074,0.29235056042671204,0.5515455007553101,-0.03451775759458542,0.2552124857902527,0.5101355910301208,-0.001671781879849732,0.2651614248752594,0.47050201892852783,-0.0363335981965065,0.2657161355018616,0.5362146496772766,-0.03429694101214409,0.2619279623031616,0.5804917812347412,-0.02083936519920826,0.21777939796447754,0.5151046514511108,-0.00934054795652628,0.23580381274223328,0.48076796531677246,-0.03128600865602493,0.24216927587985992,0.5253617167472839,-0.025323253124952316,0.24019558727741241,0.5556784868240356,-0.013598141260445118,0.7690526843070984,0.7722238302230835,-0.003251801710575819,0.0,0.0,0.0,0.0,0.0,0.0,0.40898770093917847,0.7339780926704407,-0.39770999550819397,0.19702447950839996,1.0587987899780273,-0.9854232668876648,0.24115410447120667,0.6885278224945068,-1.9103412628173828
T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242988228797913,0.6614924669265747,-2.0346254814285203e-07,0.2921399772167206,0.6247887015342712,-0.018261676654219627,0.31697720289230347,0.5508785247802734,-0.02247016504406929,0.318311482667923,0.4803253412246704,-0.027406100183725357,0.33154231309890747,0.42719510197639465,-0.029502756893634796,0.3221013844013214,0.5227275490760803,0.007034962065517902,0.33921462297439575,0.48500537872314453,-0.021934697404503822,0.33026060461997986,0.5173015594482422,-0.04011378809809685,0.3149561882019043,0.5557812452316284,-0.04578588530421257,0.28996914625167847,0.5123956203460693,0.006344831548631191,0.2993823289871216,0.45167478919029236,-0.02453961782157421,0.2973141074180603,0.5039273500442505,-0.035700082778930664,0.2930956184864044,0.5518139004707336,-0.03350614756345749,0.25478917360305786,0.509989321231842,2.8630714950850233e-05,0.26488539576530457,0.47018370032310486,-0.03471687436103821,0.2661409378051758,0.5358783006668091,-0.03339783102273941,0.2626141309738159,0.5802589654922485,-0.020337263122200966,0.217302143573761,0.5151177644729614,-0.007425786927342415,0.2351570427417755,0.48058760166168213,-0.029854964464902878,0.24179469048976898,0.5257585644721985,-0.024509701877832413,0.24024908244609833,0.5567569732666016,-0.013077371753752232,0.7679080963134766,0.7721672654151917,0.024784132838249207,0.0,0.0,0.0,0.0,0.0,0.0,0.40895166993141174,0.7339441776275635,-0.40588560700416565,0.19698509573936462,1.0581287145614624,-1.0255194902420044,0.24023692309856415,0.6884563565254211,-1.9404106140136719
T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24175719916820526,0.6615080237388611,-2.139754968766283e-07,0.2904496490955353,0.6268412470817566,-0.018945451825857162,0.31595703959465027,0.5530714392662048,-0.023793846368789673,0.31717902421951294,0.4818992018699646,-0.02906905487179756,0.33000102639198303,0.42750251293182373,-0.031528934836387634,0.3207283020019531,0.5227633714675903,0.004703623708337545,0.3386404812335968,0.48556992411613464,-0.0247977115213871,0.3291701674461365,0.5176845788955688,-0.04300567880272865,0.3135071098804474,0.5560171008110046,-0.04860622435808182,0.28847360610961914,0.5124234557151794,0.004253580700606108,0.29850950837135315,0.45174434781074524,-0.027130739763379097,0.2958412766456604,0.5047824382781982,-0.037916213274002075,0.2912691533565521,0.5531700849533081,-0.035341110080480576,0.2535572052001953,0.5102176666259766,-0.0017547828610986471,0.2640768587589264,0.4703986346721649,-0.036970771849155426,0.2649264931678772,0.5370464324951172,-0.03515784442424774,0.2611531615257263,0.5820662379264832,-0.021641332656145096,0.216436967253685,0.5155759453773499,-0.008903749287128448,0.23442842066287994,0.481067419052124,-0.031805943697690964,0.24079777300357819,0.5270122289657593,-0.026266226544976234,0.23894701898097992,0.5583887696266174,-0.01456347294151783,0.7681236863136292,0.7725225687026978,0.025985876098275185,0.0,0.0,0.0,0.0,0.0,0.0,0.4091649651527405,0.7342293858528137,-0.41072916984558105,0.1983645260334015,1.058090090751648,-1.0592842102050781,0.2400699406862259,0.6884027719497681,-2.0092365741729736
