label,L_x0,L_y0,L_z0,L_x1,L_y1,L_z1,L_x2,L_y2,L_z2,L_x3,L_y3,L_z3,L_x4,L_y4,L_z4,L_x5,L_y5,L_z5,L_x6,L_y6,L_z6,L_x7,L_y7,L_z7,L_x8,L_y8,L_z8,L_x9,L_y9,L_z9,L_x10,L_y10,L_z10,L_x11,L_y11,L_z11,L_x12,L_y12,L_z12,L_x13,L_y13,L_z13,L_x14,L_y14,L_z14,L_x15,L_y15,L_z15,L_x16,L_y16,L_z16,L_x17,L_y17,L_z17,L_x18,L_y18,L_z18,L_x19,L_y19,L_z19,L_x20,L_y20,L_z20,R_x0,R_y0,R_z0,R_x1,R_y1,R_z1,R_x2,R_y2,R_z2,R_x3,R_y3,R_z3,R_x4,R_y4,R_z4,R_x5,R_y5,R_z5,R_x6,R_y6,R_z6,R_x7,R_y7,R_z7,R_x8,R_y8,R_z8,R_x9,R_y9,R_z9,R_x10,R_y10,R_z10,R_x11,R_y11,R_z11,R_x12,R_y12,R_z12,R_x13,R_y13,R_z13,R_x14,R_y14,R_z14,R_x15,R_y15,R_z15,R_x16,R_y16,R_z16,R_x17,R_y17,R_z17,R_x18,R_y18,R_z18,R_x19,R_y19,R_z19,R_x20,R_y20,R_z20,L_xshoulder,L_yshoulder,L_zshoulder,L_xelbow,L_yelbow,L_zelbow,L_xwrist,L_ywrist,L_zwrist,R_xshoulder,R_yshoulder,R_zshoulder,R_xelbow,R_yelbow,R_zelbow,R_xwrist,R_ywrist,R_zwrist
L01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38343486189842224,0.6993916630744934,2.0234038444755242e-08,0.44006386399269104,0.6914572715759277,-0.03948081284761429,0.49196717143058777,0.6402345895767212,-0.054083436727523804,0.5355929732322693,0.5914674997329712,-0.06543218344449997,0.5770334601402283,0.5693164467811584,-0.0760594829916954,0.47518137097358704,0.530981719493866,-0.027505796402692795,0.49377644062042236,0.44883835315704346,-0.04890114441514015,0.5039965510368347,0.39560848474502563,-0.06100226193666458,0.5112103223800659,0.35149550437927246,-0.06939198076725006,0.4382506310939789,0.5244574546813965,-0.020137963816523552,0.42850780487060547,0.4822242856025696,-0.06367193162441254,0.41767412424087524,0.5474119186401367,-0.07456602156162262,0.41512712836265564,0.5993838310241699,-0.06990338861942291,0.4028734266757965,0.528342604637146,-0.017534838989377022,0.39246469736099243,0.5119889974594116,-0.06168900802731514,0.39077845215797424,0.5744354128837585,-0.06092945113778114,0.3958343267440796,0.6130315661430359,-0.04701169580221176,0.37025153636932373,0.5368314981460571,-0.01800702139735222,0.36506199836730957,0.5170698165893555,-0.048124611377716064,0.3660716414451599,0.5631073713302612,-0.047303903847932816,0.37429338693618774,0.59141606092453,-0.03802282735705376,0.8124222755432129,1.0000896453857422,-0.1534094661474228,0.0,0.0,0.0,0.0,0.0,0.0,0.3681113123893738,0.9790062308311462,-0.1418013870716095,0.0463501513004303,0.9528418183326721,-1.1055346727371216,0.38368871808052063,0.7256048917770386,-1.907910704612732
L01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3818463087081909,0.6955810785293579,-5.13240872024312e-09,0.4385282099246979,0.6886583566665649,-0.034719545394182205,0.4904109835624695,0.6337701082229614,-0.047743912786245346,0.5342366099357605,0.5836192965507507,-0.058431971818208694,0.5759748816490173,0.5683048367500305,-0.06862132251262665,0.4704306721687317,0.5287718176841736,-0.027124721556901932,0.4901677370071411,0.44582128524780273,-0.0476788654923439,0.49958106875419617,0.3943819999694824,-0.05894581601023674,0.5069366097450256,0.35021936893463135,-0.06701101362705231,0.4341041147708893,0.5214836001396179,-0.021959617733955383,0.42439553141593933,0.48300403356552124,-0.06470029801130295,0.4132201373577118,0.5466263890266418,-0.07515031844377518,0.41104307770729065,0.5952542424201965,-0.07053341716527939,0.4000556468963623,0.5246767997741699,-0.020704377442598343,0.3888140618801117,0.5132220983505249,-0.06260069459676743,0.38709557056427,0.5737900137901306,-0.06155766174197197,0.3923604488372803,0.6097226142883301,-0.04810518026351929,0.3687598407268524,0.5332432389259338,-0.022157205268740654,0.3617544174194336,0.514467716217041,-0.04910067468881607,0.3623564541339874,0.5561536550521851,-0.047170285135507584,0.37040024995803833,0.5820068120956421,-0.03773161396384239,0.8127999305725098,1.0000416040420532,-0.1220373660326004,0.0,0.0,0.0,0.0,0.0,0.0,0.36810871958732605,0.9811573624610901,-0.07150015980005264,0.0310821570456028,0.9512588381767273,-0.9469671249389648,0.3849579393863678,0.7205385565757751,-1.665101408958435
L01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38354966044425964,0.7054848670959473,6.712919109475024e-09,0.4377687871456146,0.6965765953063965,-0.03624487668275833,0.48926979303359985,0.6412063241004944,-0.05010555312037468,0.5332152843475342,0.5923025608062744,-0.06145467981696129,0.5751861929893494,0.5746176242828369,-0.07220320403575897,0.47160282731056213,0.5355249047279358,-0.026473499834537506,0.49147355556488037,0.45353859663009644,-0.047318439930677414,0.5011563897132874,0.4021871089935303,-0.05875720456242561,0.5092992186546326,0.35850369930267334,-0.06674427539110184,0.43518391251564026,0.5278406739234924,-0.020337797701358795,0.42565861344337463,0.48929882049560547,-0.06333667784929276,0.4143865704536438,0.5543012619018555,-0.07400994002819061,0.412186861038208,0.603864312171936,-0.06913040578365326,0.4009430706501007,0.5301859974861145,-0.018369771540164948,0.389436811208725,0.518380343914032,-0.0609949491918087,0.3877423405647278,0.5807098746299744,-0.060297656804323196,0.3934612274169922,0.6174495816230774,-0.0465504452586174,0.3691779673099518,0.53749018907547,-0.019174205139279366,0.36268913745880127,0.5193312168121338,-0.047087330371141434,0.36332690715789795,0.5634284019470215,-0.04533277079463005,0.37121617794036865,0.5903168320655823,-0.03547481819987297,0.8127278089523315,0.9995556473731995,-0.1308668553829193,0.0,0.0,0.0,0.0,0.0,0.0,0.36500173807144165,0.9813656210899353,-0.19792817533016205,0.010056985542178154,0.9499428868293762,-1.151025414466858,0.38492342829704285,0.7220169901847839,-1.937970519065857
L01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3797030746936798,0.7024086713790894,1.1253108667119704e-08,0.43596604466438293,0.6951048374176025,-0.03698929026722908,0.4872342348098755,0.6396228075027466,-0.050842639058828354,0.5307444930076599,0.5890730023384094,-0.06192868575453758,0.5726888179779053,0.5714316368103027,-0.07248764485120773,0.4679040014743805,0.5359557271003723,-0.02891717106103897,0.4883371889591217,0.45256200432777405,-0.04976247251033783,0.49814164638519287,0.40094900131225586,-0.06098127365112305,0.5065993666648865,0.3568515181541443,-0.06889528036117554,0.43130648136138916,0.5292538404464722,-0.022397305816411972,0.4195518493652344,0.49147829413414,-0.06566173583269119,0.40854722261428833,0.5556635856628418,-0.07615620642900467,0.4077158272266388,0.605118989944458,-0.07138378173112869,0.39711299538612366,0.5326467752456665,-0.01998727396130562,0.38466817140579224,0.5219542384147644,-0.06285499036312103,0.3839452266693115,0.5834027528762817,-0.06227724999189377,0.3908391296863556,0.6202666759490967,-0.04878678172826767,0.3659757375717163,0.5408610105514526,-0.020387107506394386,0.3585602343082428,0.522346556186676,-0.04845571517944336,0.3596731424331665,0.5651134848594666,-0.04705679416656494,0.36886143684387207,0.5921303629875183,-0.037632621824741364,0.8124902844429016,0.999738872051239,-0.17418664693832397,0.0,0.0,0.0,0.0,0.0,0.0,0.3650343120098114,0.9842368364334106,-0.3033706545829773,0.01372250635176897,0.9466961622238159,-1.2455662488937378,0.3849114775657654,0.7209797501564026,-2.0067312717437744
L01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37942612171173096,0.702211856842041,2.0349538942809886e-08,0.43558114767074585,0.6945213079452515,-0.037126731127500534,0.4885188639163971,0.6396160125732422,-0.0516592413187027,0.532248318195343,0.5877962708473206,-0.06345489621162415,0.5753111243247986,0.5712090134620667,-0.07479855418205261,0.4678516685962677,0.5350164771080017,-0.02915002964437008,0.4882195293903351,0.4523969292640686,-0.05030931159853935,0.49794134497642517,0.4007348418235779,-0.06182483583688736,0.506334125995636,0.35666120052337646,-0.06991720199584961,0.43116050958633423,0.5281484723091125,-0.022561267018318176,0.42045342922210693,0.49069908261299133,-0.06597067415714264,0.40953329205513,0.554778516292572,-0.07659632712602615,0.40787312388420105,0.6042152047157288,-0.07182790338993073,0.3970409035682678,0.5313266515731812,-0.020067116245627403,0.38553598523139954,0.5205402970314026,-0.06254702061414719,0.3843424618244171,0.5814976096153259,-0.062088076025247574,0.39023226499557495,0.6179355382919312,-0.04876282811164856,0.3656327724456787,0.5393959879875183,-0.020409662276506424,0.3584972620010376,0.5220640301704407,-0.04787229374051094,0.35978689789772034,0.5644603371620178,-0.046578340232372284,0.36861497163772583,0.5906317830085754,-0.03732728213071823,0.813456654548645,0.9997333288192749,-0.1933555155992508,0.0,0.0,0.0,0.0,0.0,0.0,0.3650977909564972,0.9852585196495056,-0.306260883808136,0.01594121940433979,0.9475234746932983,-1.2497793436050415,0.3856944441795349,0.7187110185623169,-2.037123203277588
L01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381300687789917,0.705621063709259,7.399160395493709e-09,0.435250461101532,0.6953209042549133,-0.0362250879406929,0.48771944642066956,0.638161301612854,-0.050405241549015045,0.532073974609375,0.5874465703964233,-0.061946094036102295,0.5743575692176819,0.5695792436599731,-0.07303780317306519,0.466481477022171,0.5352481007575989,-0.029053455218672752,0.4870886206626892,0.45297449827194214,-0.05035920813679695,0.49710220098495483,0.4011296033859253,-0.06196929141879082,0.5057215094566345,0.3569258451461792,-0.07008969783782959,0.4297613501548767,0.5276775360107422,-0.0230854582041502,0.41851693391799927,0.4906403720378876,-0.06666113436222076,0.4069349765777588,0.5553168058395386,-0.07710821181535721,0.40488994121551514,0.6060670614242554,-0.07219621539115906,0.3958893418312073,0.5308270454406738,-0.02111535146832466,0.38384634256362915,0.5199085474014282,-0.06353240460157394,0.3825402855873108,0.5820234417915344,-0.06262091547250748,0.3881472945213318,0.6208599805831909,-0.048992376774549484,0.36503615975379944,0.5399011969566345,-0.021947266533970833,0.3579191267490387,0.5221112370491028,-0.049691297113895416,0.3583489954471588,0.5654491782188416,-0.0481773279607296,0.36601048707962036,0.5936267375946045,-0.03863534703850746,0.8148032426834106,0.9999393820762634,-0.15067605674266815,0.0,0.0,0.0,0.0,0.0,0.0,0.36299556493759155,0.9873008131980896,-0.18835850059986115,0.010579007677733898,0.9496532678604126,-1.1381298303604126,0.38221412897109985,0.7187469005584717,-1.9536619186401367
L01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809535503387451,0.7055045366287231,1.4467946840568402e-08,0.4350767135620117,0.6947994232177734,-0.035590384155511856,0.48768141865730286,0.6371852159500122,-0.04936198890209198,0.5321824550628662,0.5868009924888611,-0.06069615110754967,0.5739786624908447,0.5694016814231873,-0.07174144685268402,0.4661424160003662,0.53458172082901,-0.027875389903783798,0.4868599474430084,0.45264726877212524,-0.04836219176650047,0.4965525269508362,0.4007103443145752,-0.05955135077238083,0.5048751831054688,0.3563397526741028,-0.06742314994335175,0.4293048083782196,0.5272400379180908,-0.022061487659811974,0.4179053008556366,0.49140310287475586,-0.06467767059803009,0.4067143499851227,0.5552616119384766,-0.07520387321710587,0.40469497442245483,0.6050170660018921,-0.07042641937732697,0.3953755497932434,0.5307697653770447,-0.020076259970664978,0.383289635181427,0.5200714468955994,-0.06183455139398575,0.3825506567955017,0.582072377204895,-0.061080511659383774,0.3881478011608124,0.6204085946083069,-0.04763831943273544,0.3644569218158722,0.5402165651321411,-0.020810773596167564,0.35737472772598267,0.5235811471939087,-0.048191532492637634,0.35833972692489624,0.5673550367355347,-0.04644758626818657,0.36604681611061096,0.5953176021575928,-0.03668705374002457,0.815780520439148,0.9998571872711182,-0.11972013860940933,0.0,0.0,0.0,0.0,0.0,0.0,0.3610963821411133,0.9883958697319031,-0.16478011012077332,0.009013262577354908,0.9531147480010986,-1.113647222518921,0.3803246319293976,0.718839704990387,-1.931928038597107
L01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38023829460144043,0.7059335112571716,2.076444793885912e-08,0.43389925360679626,0.6954280734062195,-0.03575583174824715,0.4864163100719452,0.6392598152160645,-0.0500124953687191,0.5312288403511047,0.5903869271278381,-0.06184465438127518,0.5725767016410828,0.5717740058898926,-0.07343921065330505,0.4670863449573517,0.535132884979248,-0.0279178936034441,0.48725423216819763,0.4537140130996704,-0.048987433314323425,0.49717509746551514,0.40236127376556396,-0.060890570282936096,0.505666196346283,0.358243852853775,-0.06921737641096115,0.4304899573326111,0.527432918548584,-0.02218688279390335,0.41955503821372986,0.4915575385093689,-0.06529129296541214,0.4085440933704376,0.5556351542472839,-0.07630643248558044,0.40610334277153015,0.6048620939254761,-0.071804478764534,0.3963773846626282,0.5306318402290344,-0.02027825079858303,0.3835403025150299,0.5194623470306396,-0.06248702481389046,0.38288643956184387,0.581865668296814,-0.06158874183893204,0.38833072781562805,0.6200248003005981,-0.048005685210227966,0.3650165796279907,0.5399401187896729,-0.021085863932967186,0.35765188932418823,0.5241113305091858,-0.049078620970249176,0.35922741889953613,0.5701438188552856,-0.0470191165804863,0.3671398162841797,0.5988475680351257,-0.03685874864459038,0.8157952427864075,0.9996889233589172,-0.1011686697602272,0.0,0.0,0.0,0.0,0.0,0.0,0.36053746938705444,0.9885432720184326,-0.23380276560783386,0.019170613959431648,0.9530899524688721,-1.1986720561981201,0.38059931993484497,0.7179712057113647,-1.9909194707870483
L01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3803606331348419,0.7053666114807129,2.5764563815755537e-08,0.4343186020851135,0.6956772804260254,-0.036484912037849426,0.4865521490573883,0.6392612457275391,-0.05108590051531792,0.531455934047699,0.5892694592475891,-0.06303362548351288,0.573544442653656,0.570591390132904,-0.07460535317659378,0.4669959843158722,0.5348143577575684,-0.029536891728639603,0.4874144196510315,0.4518871307373047,-0.05054151639342308,0.49760162830352783,0.40004676580429077,-0.062094490975141525,0.5062986612319946,0.35560041666030884,-0.07024357467889786,0.4302661418914795,0.5269832611083984,-0.02341640181839466,0.4193393886089325,0.49166110157966614,-0.06651399284601212,0.40870383381843567,0.5557187795639038,-0.07716727256774902,0.406744122505188,0.604717493057251,-0.0725652277469635,0.3961784839630127,0.5299904942512512,-0.021151727065443993,0.3838486671447754,0.5200087428092957,-0.06350429356098175,0.3833411633968353,0.5824992656707764,-0.06269001215696335,0.3891363739967346,0.6202644109725952,-0.049262188374996185,0.36513885855674744,0.5390641093254089,-0.021645810455083847,0.35781368613243103,0.523547351360321,-0.04985210672020912,0.3596780002117157,0.5692628026008606,-0.04820685088634491,0.36814558506011963,0.5978720784187317,-0.0384213849902153,0.815700352191925,0.9999868869781494,-0.16548483073711395,0.0,0.0,0.0,0.0,0.0,0.0,0.3588220775127411,0.989644467830658,-0.30227726697921753,0.02292742021381855,0.9529600739479065,-1.3261748552322388,0.3804904818534851,0.717993438243866,-2.158249855041504
L01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37877288460731506,0.7035083174705505,2.5685347182502483e-09,0.4330218732357025,0.6930712461471558,-0.03441379964351654,0.48441436886787415,0.6353112459182739,-0.04741211608052254,0.5288124084472656,0.5862796306610107,-0.05817069113254547,0.5692896842956543,0.5676435232162476,-0.0687040314078331,0.4651276767253876,0.5334253907203674,-0.027798358350992203,0.4855484962463379,0.45073193311691284,-0.048368293792009354,0.49544277787208557,0.3989924490451813,-0.05957179516553879,0.5037811398506165,0.35441744327545166,-0.06759814918041229,0.42879125475883484,0.5260513424873352,-0.022747889161109924,0.41693636775016785,0.48963138461112976,-0.06566975265741348,0.4058697819709778,0.5537444353103638,-0.07615533471107483,0.4041975438594818,0.6027854084968567,-0.07153338193893433,0.39476627111434937,0.5295537114143372,-0.021419988945126534,0.3804079592227936,0.5185882449150085,-0.06399542093276978,0.38044261932373047,0.5815350413322449,-0.06305979192256927,0.3872550427913666,0.6200663447380066,-0.04954938590526581,0.36379197239875793,0.5390926003456116,-0.02267916314303875,0.35530757904052734,0.5222761631011963,-0.05122768506407738,0.35679885745048523,0.5681586265563965,-0.049562983214855194,0.3653910160064697,0.597260057926178,-0.03983505815267563,0.8151830434799194,1.0000746250152588,-0.20486636459827423,0.0,0.0,0.0,0.0,0.0,0.0,0.3537774682044983,0.9896603226661682,-0.3306310772895813,0.016591692343354225,0.9516238570213318,-1.3537890911102295,0.38050851225852966,0.7179203629493713,-2.2050485610961914
